gid,esp_cd,cod_snisb,cod_sar,nmoriginal,nmalternat,nmgenerico,nmligacao,nmespecifi,detipomass,dedominial,dedominio,defiscaliz,nmemp,fonmemp,dtreserv,fodtreserv,nuvolumhm3,fonuvolume,nuperimkm,nuareakm2,nuareaha,nucompgeom,usoprinc,fousoprinc,detipoapr,detipomda,salinidade,regime,nmriocomp,nmufe,nmmun,defonte,desatelite,deversao,deobs,nuvzreg,nuvzlago,nuvzdeflu,cdtipooper,detipooper,fovzlago,fovzdeflu,fovzreg,cobarprin,cotrecho,nuvzrecebe,nuvztransf,deobsvazao,cocda2013,cocda2017
49520.0,47381.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.82150886224083,0.075585407058389,7.55854070583892,1.86836369079504,,,,Meandro abandonado,Doce,Permanente,,PARÁ,SANTA MARIA DAS BARREIRAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
53379.0,38325.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,1.94800475242401,0.135029221997178,13.5029221997178,1.49494507820423,,,,Lago/Lagoa,,Permanente,,PARÁ,JACAREACANGA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
53111.0,6692.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.92233787682774,0.415188298129298,41.5188298129298,1.27896006213114,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
28656.0,15127.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.75865253246883,0.355911391389149,35.5911391389149,1.77668462254313,,,,,,,,PARÁ,ALENQUER,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
50585.0,39109.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.23834906548743,0.154536576669728,15.4536576669728,1.60568843484244,,,,Lago/Lagoa,,Permanente,,PARÁ,MONTE ALEGRE,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
43329.0,36660.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.09833010924422,0.072657406496416,7.26574064964164,1.1490582674882,,,,Lago/Lagoa,,Permanente,,PARÁ,ACARÁ,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
38839.0,15186.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,2.19801926023447,0.258736993894822,25.8736993894822,1.21857240156714,,,,,,,,PARÁ,SANTARÉM,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
32564.0,21758.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,2.59312030093831,0.392197661276203,39.2197661276203,1.16766771821252,,,,,,,,PARÁ,CHAVES,,163-100_20040126,bho_massa_dagua,,,,,,,,,,,,,,,,
56322.0,15581.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.97722040038592,0.331529899847356,33.1529899847356,2.92743342437811,,,,,,,,PARÁ,SANTARÉM,,167-103_20041217,bho_massa_dagua,,,,,,,,,,,,,,,,
5402.0,6678.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,2.84947484114959,0.299105252853746,29.9105252853746,1.46927102825362,,,,,,,,PARÁ,PORTO DE MOZ,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
31354.0,39322.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.98617158100133,0.155365937656594,15.5365937656594,2.1364166853442,,,,Lago/Lagoa,,Permanente,,PARÁ,ALMEIRIM,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
26598.0,15165.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.08864191837379,0.642905398070924,64.2905398070924,1.08628337636325,,,,,,,,PARÁ,ÓBIDOS,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
22578.0,6073.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.15347235325362,0.392899645600318,39.2899645600318,2.31850608641024,,,,,,,,PARÁ,PARAGOMINAS,,160-103_20050803,bho_massa_dagua,,,,,,,,,,,,,,,,
48682.0,44972.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.59975044171432,0.200979128008095,20.0979128008095,2.26436286102899,,,,Meandro abandonado,Doce,Permanente,,PARÁ,NOVA IPIXUNA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
43361.0,14883.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,3.53776801828438,0.264914864111215,26.4914864111215,1.9383191945961,,,,,,,,PARÁ,ALTAMIRA,,166-106_20050716,bho_massa_dagua,,,,,,,,,,,,,,,,
7134.0,9547.0,6766.0,,,,,,,Artificial,Estadual,Corpo Hídrico Estadual,ESTADO,,,,,,,3.55614242564421,0.269244311911537,26.9244311911537,1.93265789934307,,,,,,,,PARÁ,"CURIONÓPOLIS, MARABÁ",,162-106_20040729,bho_massa_dagua,,,,,,,,,,,,,,,,
15634.0,6711.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.9794338030137,0.423135997167628,42.3135997167628,1.29164409362755,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
29808.0,6697.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.66778396710662,0.300497327127358,30.0497327127358,1.88682902947441,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
47525.0,15291.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.4175209992995,0.319375705966337,31.9375705966337,1.20633637872848,,,,,,,,PARÁ,TERRA SANTA,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
56456.0,39750.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.94261816478058,0.349141306312036,34.9141306312036,1.40437278121327,,,,Lago/Lagoa,,Permanente,,PARÁ,MOCAJUBA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
34560.0,22853.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.42447814596573,1.14282493132017,114.282493132017,1.43092614559604,,,,,,,,PARÁ,PONTA DE PEDRAS,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
46525.0,14847.0,,,,,,,,Artificial,Estadual,Corpo Hídrico Estadual,ESTADO,,,,,,,3.87222481100204,0.339788092857999,33.9788092857999,1.87329249722577,,,,,,,,PARÁ,ALTAMIRA,,166-109_20050716,bho_massa_dagua,,,,,,,,,,,,,,,,
27287.0,21007.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.14596542987597,0.27710996414431,27.710996414431,1.68529907811766,,,,,,,,PARÁ,MONTE ALEGRE,,168-100_20041118,bho_massa_dagua,,,,,,,,,,,,,,,,
40733.0,35928.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,1.82093577728537,0.097261523891637,9.7261523891637,1.64654347536765,,,,Lago/Lagoa,,Permanente,,"AMAZONAS, PARÁ","FARO, NHAMUNDÁ",,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
45134.0,6644.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.29966298730107,0.428923856555077,42.8923856555077,2.28195596907104,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
31747.0,15416.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,12.4815386148272,2.3865293192226,238.65293192226,2.27842032362074,,,,,,,,PARÁ,JURUTI,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
44844.0,6082.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.71468953823723,0.229386647110743,22.9386647110743,2.77599155990143,,,,,,,,PARÁ,ULIANÓPOLIS,,160-104_20050803,bho_massa_dagua,,,,,,,,,,,,,,,,
14831.0,6581.0,,,,,,,,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,3.95711670193178,0.487036996520766,48.7036996520766,1.59899457601747,,,,,,,,PARÁ,SÃO CAETANO DE ODIVELAS,,161-101_20040801,bho_massa_dagua,,,,,,,,,,,,,,,,
42221.0,54164.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.17139756625211,0.178886161457462,17.8886161457462,1.44777169804222,,,,,,,,PARÁ,QUATIPURU,,,hid_trecho_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
54773.0,15411.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.206900607851,0.41596802857223,41.596802857223,1.83942203138199,,,,,,,,PARÁ,JURUTI,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
20241.0,6549.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,4.16675617099701,0.256323468872698,25.6323468872698,2.32088172955489,,,,,,,,PARÁ,BAIÃO,,162-104_20040824,bho_massa_dagua,,,,,,,,,,,,,,,,
29063.0,22863.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.64219987188124,0.494141483133778,49.4141483133778,1.46112450958959,,,,,,,,PARÁ,MUANÁ,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
20166.0,6503.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,12.2117911003512,2.64812594279943,264.812594279943,2.11621192246327,,,,,,,,PARÁ,CACHOEIRA DO ARARI,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
42731.0,49404.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.30996758622974,0.0812553804055,8.12553804054997,1.29593611835378,,,,Lago/Lagoa,,Permanente,,PARÁ,PARAGOMINAS,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
20389.0,37419.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.38152012959036,0.240693897555497,24.0693897555497,1.36889716878083,,,,Lago/Lagoa,,Permanente,,PARÁ,MOJU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
2580.0,46803.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.36573648680256,0.196133205130209,19.6133205130209,2.1431553682191,,,,Lago/Lagoa,Doce,Permanente,,PARÁ,CONCEIÇÃO DO ARAGUAIA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
45469.0,37339.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,2.78378873788628,0.216445891046461,21.6445891046461,1.68737149794345,,,,Lago/Lagoa,,Permanente,,PARÁ,ALMEIRIM,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
1176.0,6537.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,4.11195478589425,0.310397930869366,31.0397930869366,2.08131603496412,,,,,,,,PARÁ,BAIÃO,,162-104_20040824,bho_massa_dagua,,,,,,,,,,,,,,,,
37061.0,15095.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.27128221933143,0.21584322680205,21.584322680205,1.37864038691534,,,,,,,,PARÁ,ALENQUER,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
31221.0,22861.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,18.242617855807,6.36897437006446,636.897437006446,2.03845682954689,,,,,,,,PARÁ,CACHOEIRA DO ARARI,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
34753.0,15597.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,4.43491004631051,0.868071151320833,86.8071151320833,1.34232062107608,,,,,,,,PARÁ,SANTARÉM,,167-103_20041217,bho_massa_dagua,,,,,,,,,,,,,,,,
11215.0,15148.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,11.1903617662001,4.05305485361177,405.305485361177,1.56747994997852,,,,,,,,PARÁ,ÓBIDOS,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
13323.0,9397.0,,,,,,,,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,3.04499642440978,0.326511365400011,32.6511365400011,1.50275002474372,,,,,,,,PARÁ,SÃO FÉLIX DO XINGU,,163-111_20050603,bho_massa_dagua,,,,,,,,,,,,,,,,
23536.0,35890.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,1.8401991086085,0.10014751555487,10.014751555487,1.63981114731961,,,,Meandro abandonado,Doce,Permanente,,PARÁ,NOVA IPIXUNA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
8099.0,15189.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,4.41634224984865,0.274924392784618,27.4924392784618,2.3752273931338,,,,,,,,PARÁ,SANTARÉM,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
6119.0,15026.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.02920807753167,0.385016249465348,38.5016249465347,1.83117257198485,,,,,,,,PARÁ,ALENQUER,,167-102_20050903,bho_massa_dagua,,,,,,,,,,,,,,,,
33259.0,39715.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,1.93313358908878,0.108254484190128,10.8254484190128,1.65686844829382,,,,Lago/Lagoa,,Permanente,,PARÁ,JACAREACANGA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
242535.0,244289.0,6785.0,,,,,,,Artificial,Estadual,Corpo Hídrico Estadual,ESTADO,,,,,,,0.988929840230819,0.042671849630032,4.26718496300318,1.35003135711335,,,,,,,,PARÁ,MARABÁ,,,bho_massa_dagua_2020,,,,,,,,,,,,,,,,
13511.0,22862.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,18.2690477419134,4.17489603644743,417.489603644743,2.52140254282063,,,,,,,,PARÁ,CACHOEIRA DO ARARI,,162-101_20060414,bho_massa_dagua,,,,,,,,,,,,,,,,
62184.0,23110.0,,,PCH Salto Curuá,,PCH,,Salto Curuá,Artificial,Federal,Terra da União (Unidade de Conservação),ANEEL,Curuá Energia S.A.,ANEEL,31/10/2008,ANEEL,,,2.73056004865461,0.154986114487151,15.4986114487151,1.95593511966178,Hidrelétrica,ANEEL,PCH,,,,,PARÁ,ALTAMIRA,ANEEL,Spot5_20090115,bho_massa_dagua,Reservatório incluído na atualização de 01/2015,,,,,,,,,,,,,,,
22669.0,15583.0,,,,,,,,Natural,Federal,Corpo Hídrico Federal,,,,,,,,7.19823573260579,0.813220961250246,81.3220961250246,2.25097613849455,,,,,,,,PARÁ,SANTARÉM,,167-103_20041217,bho_massa_dagua,,,,,,,,,,,,,,,,
37395.0,15205.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.10050402877041,0.218869155368215,21.8869155368215,1.26613596780124,,,,,,,,PARÁ,ÓBIDOS,,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
242304.0,244458.0,6876.0,,,,,,,Artificial,Estadual,Corpo Hídrico Estadual,ESTADO,,,,,,,0.389249431612241,0.005948369454668,0.594836945466768,1.42323995720165,,,,,,,,PARÁ,BONITO,,,bho_massa_dagua_2020,,,,,,,,,,,,,,,,
37551.0,47043.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.56075887651779,0.196094243222776,19.6094243222776,2.26756242497477,,,,Meandro abandonado,Doce,Permanente,,PARÁ,SÃO FÉLIX DO XINGU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
11595.0,35903.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.55108635808852,0.269836223413147,26.9836223413147,1.38491826737693,,,,Lago/Lagoa,,Permanente,,PARÁ,SÃO FÉLIX DO XINGU,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
20768.0,6514.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,5.17729743539503,0.470365550037297,47.0365550037297,2.12879808631775,,,,,,,,PARÁ,"CACHOEIRA DO ARARI, CHAVES",,Geocover S-22-00_2000,bho_massa_dagua,,,,,,,,,,,,,,,,
40169.0,43163.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.69037179240724,0.102939215457873,10.2939215457873,2.36467239909078,,,,Lago/Lagoa,Doce,Permanente,,PARÁ,NOVA IPIXUNA,,,hid_massa_dagua_a_bc250k_2015,,,,,,,,,,,,,,,,
48128.0,23135.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,6.6746960272999,0.800403943358097,80.0403943358097,2.10390434617895,,,,,,,,PARÁ,PRAINHA,,166-102_20051028,bho_massa_dagua,,,,,,,,,,,,,,,,
18715.0,15299.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,7.47174421785725,0.750520511280687,75.0520511280687,2.43214700709912,,,,,,,,PARÁ,TERRA SANTA,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
48307.0,15400.0,,,,,,,,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.48809315251673,0.289949585048337,28.9949585048337,1.3030302515798,,,,,,,,PARÁ,JURUTI,,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
31076.0,9399.0,,,Lagoa do Luís Rogério,,Lagoa,do,Luís Rogério,Natural,Federal,Terra da União (Terra Indígena),,,,,,,,5.00948115129371,0.450730141382491,45.0730141382491,2.10418322755778,,,,,,,,PARÁ,SÃO FÉLIX DO XINGU,Carta 1:250000,163-111_20050603,bho_massa_dagua,,,,,,,,,,,,,,,,
2655.0,15401.0,,,Lago do Salé,,Lago,do,Salé,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,8.22349385337675,0.649548871590881,64.9548871590881,2.877395526991,,,,,,,,PARÁ,JURUTI,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
9598.0,15452.0,,,Lagoa do Cabeçudo,,Lagoa,do,Cabeçudo,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,14.1631694965735,1.06996368293709,106.996368293709,3.8612244041239,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-101_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
22345.0,9554.0,,,Lago do Deserto,,Lago,do,Deserto,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,4.95782476556755,0.808950144905828,80.8950144905828,1.55445946749242,,,,,,,,PARÁ,NOVA IPIXUNA,Carta 1:100000,161-106_20040801,bho_massa_dagua,,,,,,,,,,,,,,,,
9495.0,6624.0,,,Açude do Vinte e Três,,Açude,do,Vinte e Três,Artificial,Estadual,Corpo Hídrico Estadual,ESTADO,,,,,,,13.2094003166509,1.26123177567336,126.123177567336,3.31691817641329,,,,,,,,PARÁ,ALTAMIRA,WIKIMAPIA,165-104_20050719,bho_massa_dagua,Tipo de Reservatório alterado para Artificial por constituir açude,,,,,,,,,,,,,,,
45019.0,9553.0,,,Lago do Carrapato,,Lago,do,Carrapato,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.51813578768551,0.203196616404132,20.3196616404132,1.57532446472664,,,,,,,,PARÁ,MARABÁ,Carta 1:100000,161-106_20040801,bho_massa_dagua,,,,,,,,,,,,,,,,
48341.0,63840.0,,,Lago da Eclusa de Tucuruí,,Lago,da,Eclusa de Tucuruí,Artificial,Federal,Corpo Hídrico Federal,ANA,,,,,,,18.2323619115344,2.67166712484372,267.166712484373,3.14558096488369,,,,,,,,PARÁ,TUCURUÍ,,Google Satellite,bho_massa_dagua_2019,Revisado. Reservatório incluído na atualização de 09/2016,,,,,,,,,,,,,,,
8574.0,15210.0,,,Lagoa do Mateus,,Lagoa,do,Mateus,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,6.55632779103068,0.490340827611003,49.0340827611003,2.64034537318804,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
24883.0,15294.0,,,Lagoa da Josefa,,Lagoa,da,Josefa,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,9.16672725872157,0.662872124942717,66.2872124942717,3.17503516659126,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
52819.0,15217.0,,,Igarapé do Mato,,Igarapé,do,Mato,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,11.7030370658135,0.616988662675533,61.6988662675533,4.20154575057348,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
43641.0,9380.0,,,Lagoa das Pedras,,Lagoa,das,Pedras,Natural,Federal,Corpo Hídrico Federal,,,,,,,,10.6451663006244,0.77888824816202,77.888824816202,3.40144915219425,,,,,,,,PARÁ,BOM JESUS DO TOCANTINS,Carta 1:50000,161-106_20040801,bho_massa_dagua,,,,,,,,,,,,,,,,
22923.0,22499.0,,,Lagoa do Clarindo,,Lagoa,do,Clarindo,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.43011133430602,0.241556970269054,24.1556970269054,1.96810170679316,,,,,,,,PARÁ,FARO,Carta 1:250000,170-102_20050825,bho_massa_dagua,alterado para Federal,,,,,,,,,,,,,,,
62502.0,64279.0,659.0,,Barragem Água Fria,,Barragem,,Água Fria,Artificial,Estadual,Corpo Hídrico Estadual,ANM,Mineração Rio do Norte S.A.,ANM,,,,,2.51226657378975,0.093362204677749,9.33622046777487,2.31861840525404,Contenção de rejeitos de mineração,ANM,,,,,,PARÁ,ORIXIMINÁ,,Google Satellite,bho_massa_dagua_2019,Reservatório incluído na atualização de 01/2017.,,,,,,,,,,,,,,,
40923.0,15486.0,,,Lagoa da Esperança,,Lagoa,da,Esperança,Natural,Federal,Corpo Hídrico Federal,,,,,,,,3.19858208440085,0.371925200885891,37.1925200885891,1.47903620653795,,,,,,,,"AMAZONAS, PARÁ","FARO, NHAMUNDÁ",Carta 1:250000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
24834.0,15475.0,,,Lagoa da Avó,,Lagoa,da,Avó,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,5.85423229913533,0.419683799657761,41.9683799657761,2.54834343863522,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
12440.0,15221.0,,,Lagoa do Campo Alegre,,Lagoa,do,Campo Alegre,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,22.1531543108397,1.61251924714835,161.251924714835,4.91962757844843,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
9607.0,15455.0,,,Lagoa do Juquiri-Mirim,,Lagoa,do,Juquiri-Mirim,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,19.4636679162431,2.75221529449299,275.221529449299,3.30851107315961,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
12835.0,14967.0,,,Lagoa do Jacaré,,Lagoa,do,Jacaré,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,38.2975696572673,3.38843179585262,338.843179585262,5.86706566458126,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-101_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
12882.0,15468.0,,,Lagoa do Caruara/Lagoa Coecer,,Lagoa,do,Caruara/Lagoa Coecer,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,17.8203575535299,1.78116770913601,178.116770913601,3.76541731495782,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
12908.0,15453.0,,,Lagoa de Curucá-Grande,,Lagoa,de,Curucá-Grande,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,17.8898151252077,2.24529819412695,224.529819412695,3.3668048749999,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
35453.0,15120.0,,,Lago da Helena,,Lago,da,Helena,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,3.55800487951397,0.588215365249098,58.8215365249098,1.30824012498067,,,,,,,,PARÁ,ALENQUER,Carta 1:100000,168-102_20050805,bho_massa_dagua,,,,,,,,,,,,,,,,
12859.0,15454.0,,,Lagoa do Curucá-Mirim,,Lagoa,do,Curucá-Mirim,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,18.1244495251131,2.82746010663687,282.746010663687,3.03959478243612,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,170-102_20050825,bho_massa_dagua,,,,,,,,,,,,,,,,
19789.0,15424.0,,,Lago da Porta,,Lago,da,Porta,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,23.6405320688661,10.2411307082204,1024.11307082204,2.08320687713717,,,,,,,,PARÁ,JURUTI,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
15728.0,6613.0,,,Lagoa do Biriba,,Lagoa,do,Biriba,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,28.0646979993759,4.55109445823404,455.109445823404,3.70980905404172,,,,,,,,PARÁ,MELGAÇO,Carta 1:250000,164-102_20040627,bho_massa_dagua,Tipo de Reservatório alterado para Natural,,,,,,,,,,,,,,,
15422.0,15216.0,,,Lagoa do Maruim,,Lagoa,do,Maruim,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,10.4520636643862,1.50286205746794,150.286205746794,2.40431626659142,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-102_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
16660.0,14944.0,,,Lagoa do Apé,,Lagoa,do,Apé,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,6.94262336886523,0.560577396139657,56.0577396139657,2.61489902508994,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-101_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
37261.0,22541.0,,,Lagoa do Aningal,,Lagoa,do,Aningal,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.53101469426125,0.201888196077675,20.1888196077675,1.5885039939315,,,,,,,,PARÁ,ORIXIMINÁ,Carta 1:100000,169-101_20050923,bho_massa_dagua,,,,,,,,,,,,,,,,
40211.0,9518.0,,,Lagoa do Manduca,,Lagoa,do,Manduca,Natural,Estadual,Corpo Hídrico Estadual,,,,,,,,2.71148488494257,0.200866094860776,20.0866094860776,1.70609408775978,,,,,,,,PARÁ,SÃO FÉLIX DO XINGU,Carta 1:250000,164-108_20050626,bho_massa_dagua,,,,,,,,,,,,,,,,
45005.0,14852.0,,,Lagoa do Bahia,,Lagoa,do,Bahia,Natural,Federal,Terra da União (Unidade de Conservação),,,,,,,,5.27365637760497,0.294483665786667,29.4483665786667,2.74050331339791,,,,,,,,PARÁ,ALTAMIRA,Carta 1:100000,166-107_20050716,bho_massa_dagua,,,,,,,,,,,,,,,,
