,Dataset,Nome,unit_id,Área_Total,Área sobreposta com CAR,CARs na interseção,Percentual sobreposto
0000.00.0117,UCs,FLORESTA NACIONAL DO ITACAIUNAS (0000.00.0117),0000.00.0117,1404.2283230123292,241.57696235958528,18,17.203538655405985
0000.00.0099,UCs,FLORESTA NACIONAL DE MULATA (0000.00.0099),0000.00.0099,2153.9644942013415,461.39250838356594,14,21.420618103300885
0000.00.0136,UCs,PARQUE NACIONAL DA AMAZÔNIA (0000.00.0136),0000.00.0136,10684.658174630042,100.46924603520215,20,0.9403131517464846
0000.00.0095,UCs,FLORESTA NACIONAL DE ITAITUBA I (0000.00.0095),0000.00.0095,2138.369208798601,147.49519812374146,3,6.8975552732827
0000.00.0123,UCs,FLORESTA NACIONAL DO TAPAJÓS (0000.00.0123),0000.00.0123,5256.24049635838,5226.448096404856,22,99.43319945169623
0000.00.0207,UCs,RESERVA BIOLÓGICA DO GURUPI (0000.00.0207),0000.00.0207,2717.9744357422164,0.0,0,0.0
0000.00.0223,UCs,RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO (0000.00.0223),0000.00.0223,46.14495805262484,0.0,0,0.0
0000.00.3519,UCs,PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS (0000.00.3519),0000.00.3519,792.6849008634474,791.8079021085955,47,99.88936350952356
0000.17.1493,UCs,ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL (0000.17.1493),0000.17.1493,186.8042480457584,0.0,0,0.0
0000.15.1021,UCs,PARQUE ESTADUAL DA SERRA DOS MARTÍRIOS/ANDORINHAS (0000.15.1021),0000.15.1021,251.54510744758116,1.4768929406101954,1,0.5871284699576045
0000.15.1026,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO GERALDO DO ARAGUAIA (0000.15.1026),0000.15.1026,268.3547334963007,186.25244178878813,41,69.4053126479901
0000.13.0997,UCs,ÁREA DE PROTEÇÃO AMBIENTAL NHAMUNDÁ (0000.13.0997),0000.13.0997,2015.982839866291,0.0,0,0.0
0000.15.1022,UCs,PARQUE ESTADUAL DO UTINGA (0000.15.1022),0000.15.1022,13.969295867941572,5.785062743043682,1,41.412701096266005
0000.15.1025,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO METROLPOLITANA DE BELÉM (0000.15.1025),0000.15.1025,56.43639290467657,40.87392007245898,8,72.42475638281266
0000.15.1027,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DA ILHA DO COMBU (0000.15.1027),0000.15.1027,15.01921397826229,14.639560572376284,2,97.47221521422168
0000.15.1881,UCs,REFÚGIO DE VIDA SILVESTRE METRÓPOLE DA AMAZÔNIA (0000.15.1881),0000.15.1881,63.65895066144399,25.179598179394496,7,39.55390077556667
0000.15.1023,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ (0000.15.1023),0000.15.1023,45215.96655122876,36303.62206295072,1874,80.28938632069152
0000.15.1024,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DE ALGODOAL-MAIANDEUA (0000.15.1024),0000.15.1024,31.07315422627095,0.0,0,0.0
0000.15.1028,UCs,ÁREA DE PROTEÇÃO AMBIENTAL PAYTUNA (0000.15.1028),0000.15.1028,574.0777171144039,211.54686522296183,42,36.84986525627577
0000.15.1032,UCs,PARQUE ESTADUAL DE MONTE ALEGRE (0000.15.1032),0000.15.1032,36.146075209310986,0.0,0,0.0
0000.15.1029,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI (0000.15.1029),0000.15.1029,5693.1211622620995,1857.8735720511274,394,32.63365593492694
0000.15.1030,UCs,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA (0000.15.1030),0000.15.1030,224.92780236725378,13.924457303454918,8,6.1906341309997694
0000.15.1031,UCs,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO (0000.15.1031),0000.15.1031,292.1668801228263,132.52550533841367,1,45.359523736126505
0000.15.1033,UCs,RESERVA BIOLÓGICA DE MAICURU (0000.15.1033),0000.15.1033,11723.843928970502,212.61283084496688,3,1.8135078574321906
0000.15.1034,UCs,ESTAÇÃO ECOLÓGICA DO GRÃO PARÁ (0000.15.1034),0000.15.1034,42010.055325518595,30.23438350579995,3,0.07196939702060895
0000.15.1035,UCs,FLORESTA ESTADUAL DE FARO (0000.15.1035),0000.15.1035,6136.635273601356,896.7177350807995,3,14.612531054897618
0000.15.1036,UCs,FLORESTA ESTADUAL DE IRIRI (0000.15.1036),0000.15.1036,4415.468807642275,3161.328345862146,220,71.59666353866054
0000.15.1037,UCs,FLORESTA ESTADUAL DO TROMBETAS (0000.15.1037),0000.15.1037,31410.869370348566,5870.527004050218,49,18.68947635556982
0000.15.1038,UCs,FLORESTA ESTADUAL DO PARU (0000.15.1038),0000.15.1038,36072.63600623711,17708.608925289067,532,49.09152999583167
0000.15.1039,UCs,ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU (0000.15.1039),0000.15.1039,16885.81594105879,14448.829206909697,1730,85.56784734207942
0000.17.1487,UCs,PARQUE ESTADUAL DO CANTÃO (0000.17.1487),0000.17.1487,1017.2362912319563,0.0,0,0.0
0000.17.1501,UCs,ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO (0000.17.1501),0000.17.1501,15902.252334239256,0.0,0,0.0
0000.21.1885,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DAS REENTRÂNCIAS MARANHENSES (0000.21.1885),0000.21.1885,26326.375282712692,0.0,0,0.0
0000.51.1901,UCs,PARQUE ESTADUAL CRISTALINO (0000.51.1901),0000.51.1901,597.6922834266846,0.0,0,0.0
0000.15.2042,UCs,PARQUE ESTADUAL CHARAPUCU (0000.15.2042),0000.15.2042,652.9544429591441,652.9505881728094,8,99.99940963931307
0613.15.4050,UCs,PARQUE NATURAL MUNICIPAL DE REDENÇÃO (0613.15.4050),0613.15.4050,0.16570025654396617,0.0,0,0.0
0390.15.3461,UCs,REFÚGIO DE VIDA SILVESTRE LAGO MOLE (0390.15.3461),0390.15.3461,6.528302955451398,6.528302955451404,1,100.00000000000009
0680.15.3564,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DE ALTER DO CHÃO (0680.15.3564),0680.15.3564,161.22960143848132,102.65398773453654,19,63.66944209913286
0000.15.3478,UCs,REFÚGIO DE VIDA SILVESTRE TABULEIRO DO EMBAUBAL (0000.15.3478),0000.15.3478,40.36977897694626,0.0,0,0.0
0000.15.3480,UCs,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL VITÓRIA DE SOUZEL (0000.15.3480),0000.15.3480,229.76123994830843,10.03730252556685,3,4.3685795427570975
0680.15.3566,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO SAUBAL (0680.15.3566),0680.15.3566,1.673568993695345,0.0,0,0.0
0680.15.3573,UCs,ÁREA DE PROTEÇÃO AMBIENTAL DO JUÁ (0680.15.3573),0680.15.3573,1.2635414158890463,0.0,0,0.0
0240.15.3739,UCs,PARQUE NATURAL MUNICIPAL DE CASTANHAL/PARÁ (0240.15.3739),0240.15.3739,0.1535315901467695,0.0,0,0.0
0000.15.3828,UCs,MONUMENTO NATURAL ATALAIA (0000.15.3828),0000.15.3828,2.5617541328820983,0.0,0,0.0
0553.15.4040,UCs,PARQUE NATURAL MUNICIPAL DO MORRO DOS VENTOS (0553.15.4040),0553.15.4040,0.46224359676358856,0.0,0,0.0
2202.15.4590,UCs,PARQUE NATURAL MUNICIPAL RIO GARRAFÃO (2202.15.4590),2202.15.4590,0.1682509969170122,0.0,0,0.0
1709.15.4588,UCs,REFÚGIO DE VIDA SILVESTRE DA ILHA DO CANELA (1709.15.4588),1709.15.4588,3.7973806856878762,0.0,0,0.0
0000.00.2129,UCs,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI (0000.00.2129),0000.00.2129,0.22803810795906398,0.0,0,0.0
0000.00.2146,UCs,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OSÓRIO REIMÃO (0000.00.2146),0000.00.2146,0.08879420595533753,0.0,0,0.0
0000.00.1214,UCs,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PIONEIRA (0000.00.1214),0000.00.1214,3.9801869987855065,2.917006538124975,3,73.28817814376698
3903.15.4456,UCs,ÁREA  DE PROTEÇÃO AMBIENTAL JARÁ (3903.15.4456),3903.15.4456,48.52191575342698,39.223071253575746,4,80.83578449971964
1709.15.4587,UCs,REFÚGIO DE VIDA SILVESTRE DA ILHA CHAÚ (1709.15.4587),1709.15.4587,1.1577241026366334,0.0,0,0.0
